None,series_id,country_code,indicator_code,identifier,description,units,frequency,date,value
44,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1976-01-01,47.3001
45,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1975-01-01,39.969
46,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1974-01-01,48.4219
47,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1973-01-01,52.7964
48,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1972-01-01,47.3733
49,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1971-01-01,42.1921
50,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1970-01-01,39.033
51,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1969-01-01,43.4385
52,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1968-01-01,39.419
53,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1967-01-01,37.114
0,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2019-12-01,111.6482
1,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2018-12-01,115.8699
2,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2017-12-01,112.9759
3,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2016-12-01,112.2719
4,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2015-12-01,107.4796
5,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2014-12-01,105.6522
6,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2013-12-01,99.1229
7,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2012-12-01,94.6843
8,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2011-12-01,93.8915
9,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2010-12-01,88.1168
10,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2009-12-01,85.9085
11,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2008-12-01,88.4834
12,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2007-12-01,112.7913
13,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2006-12-01,116.3884
14,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2005-12-01,117.2023
15,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2004-12-01,115.2797
16,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2003-12-01,115.149
17,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2002-12-01,108.7282
18,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2001-12-01,105.4927
19,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2000-12-01,105.1258
20,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1999-12-01,108.4329
21,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1998-12-01,102.9297
22,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1997-12-01,96.3929
23,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1996-12-01,86.6126
24,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1995-12-01,84.8359
25,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1994-12-01,83.7989
26,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1993-12-01,75.7868
27,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1992-12-01,71.9072
28,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1991-12-01,62.8045
29,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1990-12-01,59.0599
30,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1989-12-01,65.9182
31,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1988-12-01,67.7289
32,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1987-12-01,63.4105
33,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1986-12-01,61.024
34,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1985-12-01,56.2673
35,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1984-12-01,55.7904
36,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1983-12-01,53.7737
37,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1982-12-01,43.8358
38,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1981-12-01,44.6471
39,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1980-12-01,47.2211
40,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1979-12-01,51.2582
41,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1978-12-01,55.6665
42,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1977-12-01,54.9235
43,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1976-12-01,50.3962
44,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1975-12-01,45.0856
45,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1974-12-01,40.687
46,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1973-12-01,48.4477
47,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1972-12-01,50.9347
48,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1971-12-01,43.2608
49,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1970-12-01,39.6558
50,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1969-12-01,40.692
51,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1968-12-01,43.4222
52,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1967-12-01,41.0365
53,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1966-12-01,38.1538
54,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1965-12-01,38.4137
55,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1964-12-01,34.3413
56,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1963-12-01,30.3555
57,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1962-12-01,27.7272
58,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1961-12-01,26.6296
59,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1960-12-01,22.4128
60,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1959-12-01,23.0193
61,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1958-12-01,22.3839
62,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1957-12-01,20.7376
63,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1956-12-01,22.5572
64,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1955-12-01,23.0771
65,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1954-12-01,20.16
66,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1953-12-01,16.3475
67,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1952-12-01,18.8025
68,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1951-12-01,15.1055
69,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1950-12-01,20.4199
70,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1949-12-01,14.5568
71,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1948-12-01,14.8745
72,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1947-12-01,15.972
0,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1974-01-01,48.4219
1,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1973-01-01,52.7964
0,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2020-01-01,116.7186
1,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2019-01-01,115.4486
2,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2018-01-01,115.8192
3,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2017-01-01,115.6946
4,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2016-01-01,112.5951
5,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2015-01-01,108.2352
6,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2014-01-01,101.8491
7,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2013-01-01,98.4104
8,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2012-01-01,98.4809
9,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2011-01-01,92.8735
10,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2010-01-01,89.1708
11,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2009-01-01,79.7485
12,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2008-01-01,113.3443
13,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2007-01-01,114.5052
14,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2006-01-01,119.6243
15,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2005-01-01,118.0648
16,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2004-01-01,117.3455
17,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2003-01-01,115.528
18,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2002-01-01,109.0272
19,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2001-01-01,104.2988
20,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2000-01-01,114.142
21,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1999-01-01,104.933
22,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1998-01-01,97.5332
23,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1997-01-01,89.6287
24,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1996-01-01,83.6144
25,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1995-01-01,84.9687
26,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1994-01-01,79.3266
27,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1993-01-01,74.2966
28,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1992-01-01,62.9445
29,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1991-01-01,60.5203
30,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1990-01-01,63.0379
31,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1989-01-01,70.864
32,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1988-01-01,64.8557
33,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1987-01-01,62.623
34,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1986-01-01,59.2068
35,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1985-01-01,56.35
36,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1984-01-01,55.6497
37,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1983-01-01,46.1672
38,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1982-01-01,43.4006
39,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1981-01-01,47.1643
40,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1980-01-01,50.4263
41,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1979-01-01,55.907
42,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1978-01-01,53.3156
43,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1977-01-01,51.4814
44,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1976-01-01,47.3001
45,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1975-01-01,39.969
46,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1974-01-01,48.4219
47,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1973-01-01,52.7964
48,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1972-01-01,47.3733
49,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1971-01-01,42.1921
50,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1970-01-01,39.033
51,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1969-01-01,43.4385
52,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1968-01-01,39.419
53,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1967-01-01,37.114
54,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1966-01-01,38.2115
55,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1965-01-01,34.2546
56,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1964-01-01,29.7201
57,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1963-01-01,27.034
58,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1962-01-01,25.0989
59,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1961-01-01,20.8531
60,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1960-01-01,25.2722
61,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1959-01-01,22.1529
0,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2013-12-01,99.1229
1,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2012-12-01,94.6843
2,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2011-12-01,93.8915
3,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2010-12-01,88.1168
4,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2009-12-01,85.9085
5,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2008-12-01,88.4834
6,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2007-12-01,112.7913
7,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2006-12-01,116.3884
8,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2005-12-01,117.2023
9,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2004-12-01,115.2797
10,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2003-12-01,115.149
11,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2002-12-01,108.7282
12,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2001-12-01,105.4927
13,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2000-12-01,105.1258
14,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1999-12-01,108.4329
15,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1998-12-01,102.9297
16,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1997-12-01,96.3929
17,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1996-12-01,86.6126
18,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1995-12-01,84.8359
19,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1994-12-01,83.7989
20,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1993-12-01,75.7868
21,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1992-12-01,71.9072
22,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1991-12-01,62.8045
23,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1990-12-01,59.0599
24,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1989-12-01,65.9182
25,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1988-12-01,67.7289
26,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1987-12-01,63.4105
27,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1986-12-01,61.024
28,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1985-12-01,56.2673
29,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1984-12-01,55.7904
30,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1983-12-01,53.7737
31,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1982-12-01,43.8358
32,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1981-12-01,44.6471
33,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1980-12-01,47.2211
34,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1979-12-01,51.2582
35,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1978-12-01,55.6665
36,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1977-12-01,54.9235
37,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1976-12-01,50.3962
38,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1975-12-01,45.0856
39,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1974-12-01,40.687
40,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1973-12-01,48.4477
41,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1972-12-01,50.9347
42,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1971-12-01,43.2608
43,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1970-12-01,39.6558
44,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1969-12-01,40.692
45,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1968-12-01,43.4222
46,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1967-12-01,41.0365
47,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1966-12-01,38.1538
48,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,1965-12-01,38.4137
0,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2020-01-01,116.7186
1,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2019-01-01,115.4486
2,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2018-01-01,115.8192
3,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2017-01-01,115.6946
4,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2016-01-01,112.5951
5,43746,US,057,US.057.M.01,United States: Durable Goods Orders [US: IPI-12: FPNS: CG: Durable],2012=100,M,2015-01-01,108.2352
